route,suburb,postcode,area,region,response_classification,visible_word_count,raw_html_bytes,exact_shared_visible_block_word_rate_percent,locality_normalised_repeated_block_word_rate_percent,unique_factual_blocks,crawl_depth_from_home,inbound_internal_links,outbound_internal_links_in_main,cta_count,call_available,quote_available,approved_job_evidence,approved_local_photo,verified_testimonial,different_completed_service_information,evidence_basis,indexation_recommendation
/service-areas/inner-west-burwood-and-canada-bay/inner-west/petersham/,Petersham,2049,Inner West,"Inner West, Burwood & Canada Bay",core 60-minute target,909,253609,58.49,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/inner-west/rozelle/,Rozelle,2039,Inner West,"Inner West, Burwood & Canada Bay",core 60-minute target,909,253412,58.49,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/inner-west/st-peters/,St Peters,2044,Inner West,"Inner West, Burwood & Canada Bay",core 60-minute target,930,253609,57.13,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/inner-west/stanmore/,Stanmore,2048,Inner West,"Inner West, Burwood & Canada Bay",core 60-minute target,909,253493,58.49,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/inner-west/summer-hill/,Summer Hill,2130,Inner West,"Inner West, Burwood & Canada Bay",core 60-minute target,930,253841,57.13,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/inner-west/sydenham/,Sydenham,2044,Inner West,"Inner West, Burwood & Canada Bay",core 60-minute target,909,253493,58.49,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/inner-west/tempe/,Tempe,2044,Inner West,"Inner West, Burwood & Canada Bay",core 60-minute target,909,253180,58.49,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush-west/,Homebush West,2140,Strathfield,"Inner West, Burwood & Canada Bay",core 60-minute target,924,254101,57.21,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush/,Homebush,2140,Strathfield,"Inner West, Burwood & Canada Bay",core 60-minute target,903,253533,58.59,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/inner-west-burwood-and-canada-bay/strathfield/strathfield-south/,Strathfield South,2136,Strathfield,"Inner West, Burwood & Canada Bay",core 60-minute target,924,254577,57.21,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/abbotsbury/,Abbotsbury,2176,Fairfield,Liverpool & Fairfield,core 60-minute target,882,253107,58.72,100.00,19,3,60,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/bonnyrigg-heights/,Bonnyrigg Heights,2177,Fairfield,Liverpool & Fairfield,core 60-minute target,902,253897,57.27,98.74,19,3,60,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/bonnyrigg/,Bonnyrigg,2177,Fairfield,Liverpool & Fairfield,core 60-minute target,882,252936,58.72,100.00,19,3,60,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/bossley-park/,Bossley Park,2176,Fairfield,Liverpool & Fairfield,core 60-minute target,902,253282,57.27,100.00,19,3,60,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/cabramatta-west/,Cabramatta West,2166,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253677,57.32,100.00,19,3,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/cabramatta/,Cabramatta,2166,Fairfield,Liverpool & Fairfield,core 60-minute target,882,253084,58.72,100.00,19,3,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/canley-heights/,Canley Heights,2166,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253561,57.32,100.00,19,3,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/canley-vale/,Canley Vale,2166,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253200,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/carramar/,Carramar,2163,Fairfield,Liverpool & Fairfield,core 60-minute target,882,252887,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/cecil-park/,Cecil Park,2178,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253132,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/edensor-park/,Edensor Park,2176,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253377,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/fairfield-east/,Fairfield East,2165,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253561,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/fairfield-heights/,Fairfield Heights,2165,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253909,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/fairfield-west/,Fairfield West,2165,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253549,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/fairfield/,Fairfield,2165,Fairfield,Liverpool & Fairfield,core 60-minute target,882,252992,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/greenfield-park/,Greenfield Park,2176,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253665,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/horsley-park/,Horsley Park,2175,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253329,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/lansvale/,Lansvale,2166,Fairfield,Liverpool & Fairfield,core 60-minute target,882,252887,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/mount-pritchard/,Mount Pritchard,2170,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253725,57.32,98.74,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/old-guildford/,Old Guildford,2161,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253433,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/prairiewood/,Prairiewood,2176,Fairfield,Liverpool & Fairfield,core 60-minute target,882,253200,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/smithfield/,Smithfield,2164,Fairfield,Liverpool & Fairfield,core 60-minute target,882,253084,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/st-johns-park/,St Johns Park,2176,Fairfield,Liverpool & Fairfield,core 60-minute target,924,253493,55.99,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/wakeley/,Wakeley,2176,Fairfield,Liverpool & Fairfield,core 60-minute target,882,252711,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/wetherill-park/,Wetherill Park,2164,Fairfield,Liverpool & Fairfield,core 60-minute target,903,253561,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/fairfield/yennora/,Yennora,2161,Fairfield,Liverpool & Fairfield,core 60-minute target,882,252723,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/ashcroft/,Ashcroft,2168,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252872,58.72,98.74,19,3,60,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/austral/,Austral,2179,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252761,58.72,100.00,19,3,60,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/badgerys-creek/,Badgerys Creek,2555,Liverpool,Liverpool & Fairfield,core 60-minute target,902,253516,57.27,100.00,19,3,60,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/busby/,Busby,2168,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252479,58.72,100.00,19,3,10,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/carnes-hill/,Carnes Hill,2171,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253200,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/cartwright/,Cartwright,2168,Liverpool,Liverpool & Fairfield,core 60-minute target,882,253072,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/casula/,Casula,2170,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252607,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/cecil-hills/,Cecil Hills,2171,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253188,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/chipping-norton/,Chipping Norton,2170,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253677,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/edmondson-park/,Edmondson Park,2174,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253549,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/elizabeth-hills/,Elizabeth Hills,2171,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253665,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/green-valley/,Green Valley,2168,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253317,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/greendale/,Greendale,2745,Liverpool,Liverpool & Fairfield,core 60-minute target,882,253016,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/hammondville/,Hammondville,2170,Liverpool,Liverpool & Fairfield,core 60-minute target,882,253317,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/heckenberg/,Heckenberg,2168,Liverpool,Liverpool & Fairfield,core 60-minute target,882,253132,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/hinchinbrook/,Hinchinbrook,2168,Liverpool,Liverpool & Fairfield,core 60-minute target,882,253377,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/horningsea-park/,Horningsea Park,2171,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253665,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/hoxton-park/,Hoxton Park,2171,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253200,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/kemps-creek/,Kemps Creek,2178,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253200,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/liverpool/,Liverpool,2170,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252972,58.72,100.00,19,3,60,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/luddenham/,Luddenham,2745,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252956,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/lurnea/,Lurnea,2170,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252655,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/middleton-grange/,Middleton Grange,2171,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253781,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/miller/,Miller,2168,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252595,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/moorebank/,Moorebank,2170,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252968,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/pleasure-point/,Pleasure Point,2172,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253549,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/prestons/,Prestons,2170,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252839,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/sadleir/,Sadleir,2168,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252771,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/voyager-point/,Voyager Point,2172,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253433,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/wallacia/,Wallacia,2745,Liverpool,Liverpool & Fairfield,core 60-minute target,882,252827,58.72,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/warwick-farm/,Warwick Farm,2170,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253329,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/wattle-grove/,Wattle Grove,2173,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253317,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/liverpool-and-fairfield/liverpool/west-hoxton/,West Hoxton,2171,Liverpool,Liverpool & Fairfield,core 60-minute target,903,253248,57.32,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/bringelly/,Bringelly,2556,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253472,58.57,100.00,19,3,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/camden-south/,Camden South,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253868,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/camden/,Camden,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253129,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/catherine-field/,Catherine Field,2557,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,254156,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/cawdor/,Cawdor,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253159,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/cobbitty/,Cobbitty,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253404,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/currans-hill/,Currans Hill,2567,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253868,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/elderslie/,Elderslie,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253460,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/ellis-lane/,Ellis Lane,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253636,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/gledswood-hills/,Gledswood Hills,2557,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,254216,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/grasmere/,Grasmere,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253404,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/gregory-hills/,Gregory Hills,2557,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253936,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/harrington-park/,Harrington Park,2567,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,254156,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/kirkham/,Kirkham,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253215,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/leppington/,Leppington,2179,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253576,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/mount-annan/,Mount Annan,2567,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253704,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/narellan-vale/,Narellan Vale,2567,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253984,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/narellan/,Narellan,2567,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253356,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/oran-park/,Oran Park,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253472,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/rossmore/,Rossmore,2557,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253356,58.57,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/smeaton-grange/,Smeaton Grange,2567,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,254052,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/camden/spring-farm/,Spring Farm,2570,Camden,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253752,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/airds/,Airds,2560,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,888,253308,58.62,100.00,19,3,87,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/ambarvale/,Ambarvale,2560,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,888,253717,58.62,100.00,19,3,87,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/bardia/,Bardia,2565,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,888,253359,58.62,100.00,19,3,87,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/blair-athol/,Blair Athol,2560,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253987,57.18,100.00,19,3,87,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/blairmount/,Blairmount,2559,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,888,253876,58.62,100.00,19,3,87,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/bow-bowing/,Bow Bowing,2566,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253876,57.18,100.00,19,3,10,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/bradbury/,Bradbury,2560,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253596,58.57,100.00,19,3,2,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/campbelltown/,Campbelltown,2560,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,888,254080,58.62,100.00,19,2,88,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/claymore/,Claymore,2559,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,887,253584,58.57,98.74,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/denham-court/,Denham Court,2565,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,908,254048,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
/service-areas/macarthur-camden-and-wollondilly/campbelltown/eagle-vale/,Eagle Vale,2558,Campbelltown,"Macarthur, Camden & Wollondilly",core 60-minute target,908,253828,57.18,100.00,19,4,1,21,4,true,true,false,false,false,false,coverage dataset only,Owner review: retain; monitor and prioritise genuine evidence
